"","Date","Start_Time","Home","Away","BoxID","GameID","Home_Score","Away_Score","Attendance","Neutral_Site","Home_Wins","Home_Losses","Away_Wins","Away_Losses"
"1","11/07/2022","12:00 PM","Prairie View","Kansas Christian","2335286","5376327","94","79","175",FALSE,1,0,NA,NA
"2","11/07/2022","12:00 PM","Baylor","Mississippi Val.","2335287","5363960","117","53","10,284",FALSE,1,0,0,1
"3","11/07/2022","12:00 PM","Middle Tenn.","Brescia","2335240","5356912","79","52","7,047",FALSE,1,0,NA,NA
"4","11/07/2022","02:00 PM","Stanford","Pacific","2335256","5355627","88","78","3,380",FALSE,1,0,0,1
"5","11/07/2022","04:00 PM","James Madison","Valley Forge","2335291","5355639","123","38","3,148",FALSE,1,0,0,0
"6","11/07/2022","05:00 PM","Morehouse","Harvard","2335293","5355783","63","68","1,050",FALSE,0,0,1,0
"7","11/07/2022","05:00 PM","UNC Greensboro","JWU","2335295","5355670","93","60","1,102",FALSE,1,0,NA,NA
"8","11/07/2022","05:30 PM","Oakland","Defiance","2335297","5355683","92","27","1,065",FALSE,1,0,0,0
"9","11/07/2022","06:00 PM","Milwaukee","MSOE","2335294","5355693","102","46","0",FALSE,1,0,0,0
"10","11/07/2022","06:00 PM","UMass Lowell","Fisher","2335237","5355710","108","43","511",FALSE,1,0,NA,NA
"11","11/07/2022","06:00 PM","Charlotte","Coppin St.","2335241","5356144","82","59","2,638",FALSE,1,0,0,1
"12","11/07/2022","06:30 PM","Butler","New Orleans","2335300","5372049","89","53","9,122",FALSE,1,0,0,1
"13","11/07/2022","06:30 PM","Michigan","Purdue Fort Wayne","2335301","5356101","75","56","11,107",FALSE,1,0,0,1
"14","11/07/2022","06:30 PM","Villanova","La Salle","2335302","5355730","81","68","6,501",FALSE,1,0,0,1
"15","11/07/2022","06:30 PM","Kentucky","Howard","2335305","5355739","95","63","18,750",FALSE,1,0,0,1
"16","11/07/2022","06:30 PM","App State","Warren Wilson","2335376","5356350","142","74","1,944",FALSE,1,0,0,0
"17","11/07/2022","06:45 PM","St. John's","Merrimack","2335308","5356105","97","72","4,505",FALSE,1,0,0,1
"18","11/07/2022","07:00 PM","Arizona St.","Tarleton St.","2335279","5356104","62","59","6,304",FALSE,1,0,0,1
"19","11/07/2022","07:00 PM","Denver","Idaho","2335296","5356318","68","63","1,255",FALSE,1,0,0,1
"20","11/07/2022","07:00 PM","Iowa","Bethune-Cookman","2335299","5355747","89","58","9,545",FALSE,1,0,0,1
"21","11/07/2022","07:00 PM","Troy","Montevallo","2335259","5356065","87","67","2,879",FALSE,1,0,0,0
"22","11/07/2022","07:00 PM","Holy Cross","Siena","2335262","5363464","68","75","1,681",FALSE,0,1,1,0
"23","11/07/2022","07:00 PM","FIU","Houston Christian","2335276","5356298","77","66","1,104",FALSE,1,0,0,1
"24","11/07/2022","07:00 PM","Kennesaw St.","LaGrange","2335281","5355777","99","56","1,285",FALSE,1,0,0,0
"25","11/07/2022","07:00 PM","Northern Ky.","Kent St.","2335283","5357257","57","79","2,785",FALSE,0,1,1,0
"26","11/07/2022","07:00 PM","Wofford","Bob Jones","2335284","5372427","120","48","1,680",FALSE,1,0,0,0
"27","11/07/2022","07:00 PM","Bowling Green","Air Force","2335310","5356863","62","58","1,389",FALSE,1,0,0,1
"28","11/07/2022","07:00 PM","George Washington","Virginia St.","2335312","5356073","85","58","1,711",FALSE,1,0,0,0
"29","11/07/2022","07:00 PM","Bryant","Thomas","2335316","5355743","147","39","0",FALSE,1,0,0,0
"30","11/07/2022","07:00 PM","Ball St.","Earlham","2335319","5355776","109","39","3,445",FALSE,1,0,0,0
"31","11/07/2022","07:00 PM","Pittsburgh","UT Martin","2335320","5355779","80","58","6,055",FALSE,1,0,0,1
"32","11/07/2022","07:00 PM","Fla. Atlantic","Lynn","2335321","5355749","81","46","1,314",FALSE,1,0,0,0
"33","11/07/2022","07:00 PM","St. Bonaventure","Saint Francis","2335322","5356097","71","58","3,436",FALSE,1,0,0,1
"34","11/07/2022","07:00 PM","Duke","Jacksonville","2335323","5356080","71","44","9,314",FALSE,1,0,0,1
"35","11/07/2022","07:00 PM","Towson","UAlbany","2335324","5356100","67","62","3,242",FALSE,1,0,0,1
"36","11/07/2022","07:00 PM","Queens","Marshall","2335326","5355808","83","82","1,608",FALSE,1,0,0,1
"37","11/07/2022","07:00 PM","Coastal Carolina","St. Mary's","2335327","5357706","97","43","1,223",FALSE,1,0,0,0
"38","11/07/2022","07:00 PM","Liberty","Regent","2335328","5356083","104","38","3,885",FALSE,1,0,NA,NA
"39","11/07/2022","07:00 PM","Charleston So.","Toccoa Falls","2335329","5355875","83","52","855",FALSE,1,0,NA,NA
"40","11/07/2022","07:00 PM","N.C. A&T","Edward Waters","2335330","5356164","100","61","3,857",FALSE,1,0,0,0
"41","11/07/2022","07:00 PM","Rutgers","Columbia","2335331","5356108","75","35","8,000",FALSE,1,0,0,1
"42","11/07/2022","07:00 PM","Temple","Wagner","2335332","5356091","73","76","4,707",FALSE,0,1,1,0
"43","11/07/2022","07:00 PM","West Virginia","Mount St. Mary's","2335334","5356042","76","58","9,960",FALSE,1,0,0,1
"44","11/07/2022","07:00 PM","Penn St.","Winthrop","2335336","5356094","93","68","6,572",FALSE,1,0,0,1
"45","11/07/2022","07:00 PM","Cleveland St.","Notre Dame","2335337","5356199","68","72","1,549",FALSE,0,1,0,0
"46","11/07/2022","07:00 PM","Richmond","VMI","2335338","5356078","69","48","6,049",FALSE,1,0,0,1
"47","11/07/2022","07:00 PM","Indiana","Morehead St.","2335340","5355758","88","53","17,222",FALSE,1,0,0,1
"48","11/07/2022","07:00 PM","Cincinnati","Chaminade","2335345","5357192","98","55","9,043",FALSE,1,0,0,0
"49","11/07/2022","07:00 PM","Ohio St.","Robert Morris","2335346","5356106","91","53","9,141",FALSE,1,0,0,1
"50","11/07/2022","07:00 PM","Maryland","Niagara","2335347","5355755","71","49","10,715",FALSE,1,0,0,1
"51","11/07/2022","07:00 PM","Clemson","The Citadel","2335352","5356107","80","69","4,768",FALSE,1,0,0,1
"52","11/07/2022","07:00 PM","Buffalo","Colgate","2335355","5356301","88","87","1,841",FALSE,1,0,0,1
"53","11/07/2022","07:00 PM","Furman","North Greenville","2335356","5358436","91","55","2,027",FALSE,1,0,0,0
"54","11/07/2022","07:00 PM","Presbyterian","CarolinaU","2335357","5356334","76","42","520",FALSE,1,0,NA,NA
"55","11/07/2022","07:00 PM","Michigan St.","Northern Ariz.","2335358","5356028","73","55","14,797",FALSE,1,0,0,1
"56","11/07/2022","07:00 PM","Indiana St.","Green Bay","2335363","5364014","80","53","2,739",FALSE,1,0,0,1
"57","11/07/2022","07:00 PM","Bucknell","Lebanon Valley","2335364","5355754","113","52","1,412",FALSE,1,0,0,0
"58","11/07/2022","07:00 PM","Toledo","Valparaiso","2335366","5362528","85","70","4,038",FALSE,1,0,0,1
"59","11/07/2022","07:00 PM","Elon","Erskine","2335367","5356003","80","55","1,816",FALSE,1,0,0,0
"60","11/07/2022","07:00 PM","Iona","Penn","2335369","5356050","78","50","2,654",FALSE,1,0,0,1
"61","11/07/2022","07:00 PM","Vermont","Brown","2335370","5356049","80","65","2,296",FALSE,1,0,0,1
"62","11/07/2022","07:00 PM","Davidson","Guilford","2335372","5356874","87","64","2,608",FALSE,1,0,0,0
"63","11/07/2022","07:00 PM","Rhode Island","Quinnipiac","2335375","5356135","62","67","5,501",FALSE,0,1,1,0
"64","11/07/2022","07:00 PM","ETSU","Emory & Henry","2335377","5356069","88","66","2,516",FALSE,1,0,0,0
"65","11/07/2022","07:00 PM","St. Francis Brooklyn","Mt. St. Mary","2335378","5356121","94","56","114",FALSE,1,0,0,0
"66","11/07/2022","07:00 PM","Tennessee","Tennessee Tech","2335227","5357820","75","43","17,957",FALSE,1,0,0,1
"67","11/07/2022","07:00 PM","Akron","South Dakota St.","2335230","5356019","81","80","2,157",FALSE,1,0,0,1
"68","11/07/2022","07:00 PM","Old Dominion","UMES","2335231","5355778","84","65","4,798",FALSE,1,0,0,1
"69","11/07/2022","07:00 PM","Dayton","Lindenwood","2335234","5355987","73","46","13,407",FALSE,1,0,0,1
"70","11/07/2022","07:00 PM","Florida St.","Stetson","2335246","5355772","74","83","6,729",FALSE,0,1,1,0
"71","11/07/2022","07:00 PM","Delaware","Wilmington","2335247","5356070","78","54","2,255",FALSE,1,0,0,0
"72","11/07/2022","07:00 PM","Saint Peter's","NJIT","2335252","5355996","73","59","1,129",FALSE,1,0,0,1
"73","11/07/2022","07:00 PM","VCU","Manhattan","2335257","5356063","73","56","7,344",FALSE,1,0,0,1
"74","11/07/2022","07:30 PM","Washington St.","Texas St.","2335290","5355807","83","61","2,443",FALSE,1,0,0,1
"75","11/07/2022","07:30 PM","New Hampshire","Brandeis","2335245","5355797","79","47","676",FALSE,1,0,0,0
"76","11/07/2022","07:30 PM","Mississippi St.","A&M-Corpus Christi","2335303","5355802","63","44","6,254",FALSE,1,0,0,1
"77","11/07/2022","07:30 PM","Belmont","Ohio","2335260","5355813","70","69","2,220",FALSE,1,0,0,1
"78","11/07/2022","07:30 PM","UAB","Alabama St.","2335273","5356076","111","70","3,991",FALSE,1,0,0,1
"79","11/07/2022","07:30 PM","Georgia Tech","Clayton St.","2335385","5355811","93","63","3,072",FALSE,1,0,0,0
"80","11/07/2022","07:30 PM","Canisius","Youngstown St.","2335387","5356089","81","92","1,391",FALSE,0,1,1,0
"81","11/07/2022","07:30 PM","Binghamton","Cazenovia","2335391","5355893","87","56","1,721",FALSE,1,0,0,0
"82","11/07/2022","07:30 PM","Norfolk St.","Virginia-Lynchburg","2335392","5356149","109","59","2,301",FALSE,1,0,NA,NA
"83","11/07/2022","07:30 PM","UConn","Stonehill","2335393","5356066","85","54","9,116",FALSE,1,0,0,1
"84","11/07/2022","07:30 PM","Fordham","Dartmouth","2335394","5357154","88","74","963",FALSE,1,0,0,1
"85","11/07/2022","07:30 PM","Miami","Lafayette","2335396","5356031","67","54","4,789",FALSE,1,0,0,1
"86","11/07/2022","07:30 PM","Xavier","Morgan St.","2335397","5356111","96","73","10,224",FALSE,1,0,0,1
"87","11/07/2022","07:30 PM","Col. of Charleston","Chattanooga","2335398","5355817","85","78","4,006",FALSE,1,0,0,1
"88","11/07/2022","07:30 PM","Eastern Ky.","Miami-Middletown","2335399","5357149","137","52","3,058",FALSE,1,0,NA,NA
"89","11/07/2022","07:30 PM","Army West Point","Keystone","2335400","5356278","110","65","504",FALSE,1,0,0,0
"90","11/07/2022","07:30 PM","Boston U.","Northeastern","2335401","5355878","72","63","1,800",FALSE,1,0,0,1
"91","11/07/2022","07:30 PM","Yale","Sarah Lawrence","2335402","5356114","96","41","695",FALSE,1,0,0,0
"92","11/07/2022","07:30 PM","Massachusetts","Central Conn. St.","2335403","5356092","94","67","4,963",FALSE,1,0,0,1
"93","11/07/2022","07:30 PM","William & Mary","Navy","2335405","5355815","59","74","3,772",FALSE,0,1,1,0
"94","11/07/2022","07:30 PM","Princeton","Hofstra","2335406","5355788","77","83","1,112",FALSE,0,1,1,0
"95","11/07/2022","07:30 PM","USC Upstate","Brevard","2335408","5355782","90","42","833",FALSE,1,0,0,0
"96","11/07/2022","07:30 PM","Eastern Mich.","Wayne St.","2335229","5372053","75","66","4,677",FALSE,1,0,0,0
"97","11/07/2022","07:45 PM","DePaul","Loyola Maryland","2335298","5355829","72","66","2,973",FALSE,1,0,0,1
"98","11/07/2022","08:00 PM","Grambling","UNT Dallas","2353328","5355897","82","57","1,719",FALSE,1,0,NA,NA
"99","11/07/2022","08:00 PM","NC State","Austin Peay","2335250","5356133","99","50","11,109",FALSE,1,0,0,1
"100","11/07/2022","08:00 PM","Florida","Stony Brook","2335228","5355823","81","45","7,377",FALSE,1,0,0,1
"101","11/07/2022","08:00 PM","UCF","UNC Asheville","2335422","5355966","95","98","4,603",FALSE,0,1,1,0
"102","11/07/2022","08:00 PM","Boston College","Cornell","2335420","5355869","79","77","4,239",FALSE,1,0,0,1
"103","11/07/2022","08:00 PM","High Point","Pfeiffer","2335419","5356203","109","71","3,013",FALSE,1,0,0,0
"104","11/07/2022","08:00 PM","Wake Forest","Fairfield","2335418","5356086","71","59","5,335",FALSE,1,0,0,1
"105","11/07/2022","08:00 PM","Campbell","Saint Augustine's","2335416","5355849","79","62","1,286",FALSE,1,0,0,0
"106","11/07/2022","08:00 PM","Syracuse","Lehigh","2335415","5364202","90","72","17,755",FALSE,1,0,0,1
"107","11/07/2022","08:00 PM","Georgia St.","Coastal Ga.","2335414","5355843","76","59","2,089",FALSE,1,0,NA,NA
"108","11/07/2022","08:00 PM","South Fla.","Southeast Mo. St.","2335413","5355862","61","64","4,046",FALSE,0,1,1,0
"109","11/07/2022","08:00 PM","Georgia","Western Caro.","2335314","5355892","68","55","7,757",FALSE,1,0,0,1
"110","11/07/2022","08:00 PM","Southern Ill.","Little Rock","2335261","5355883","94","63","5,199",FALSE,1,0,0,1
"111","11/07/2022","08:00 PM","Iowa St.","IUPUI","2335263","5355860","88","39","12,562",FALSE,1,0,0,1
"112","11/07/2022","08:00 PM","Arkansas","North Dakota St.","2335265","5355832","76","58","19,200",FALSE,1,0,0,1
"113","11/07/2022","08:00 PM","Samford","Anderson","2335269","5355890","109","85","2,931",FALSE,1,0,0,0
"114","11/07/2022","08:00 PM","NIU","Ill. Springfield","2335271","5355861","77","83","651",FALSE,0,1,0,0
"115","11/07/2022","08:00 PM","Kansas","Omaha","2335272","5355819","89","64","16,300",FALSE,1,0,0,1
"116","11/07/2022","08:00 PM","North Texas","Southern Nazarene","2335282","5355857","53","47","3,573",FALSE,1,0,0,0
"117","11/07/2022","08:00 PM","Houston","Northern Colo.","2335309","5361042","83","36","7,042",FALSE,1,0,0,1
"118","11/07/2022","08:00 PM","Oklahoma","Sam Houston","2335311","5356676","51","52","6,198",FALSE,0,1,1,0
"119","11/07/2022","08:00 PM","SIUE","Harris-Stowe","2335317","5355997","85","57","1,074",FALSE,1,0,NA,NA
"120","11/07/2022","08:00 PM","UIC","Trinity Christian","2335325","5355841","82","48","1,177",FALSE,1,0,NA,NA
"121","11/07/2022","08:00 PM","Louisiana","Centenary","2335333","5356112","106","55","2,851",FALSE,1,0,0,0
"122","11/07/2022","08:00 PM","Lamar University","St. Thomas","2335339","5355856","63","61","1,374",FALSE,1,0,0,0
"123","11/07/2022","08:00 PM","TCU","Ark.-Pine Bluff","2335342","5355971","73","72","5,483",FALSE,1,0,0,1
"124","11/07/2022","08:00 PM","Southern Miss.","William Carey","2335343","5355833","75","42","2,523",FALSE,1,0,NA,NA
"125","11/07/2022","08:00 PM","Nebraska","Maine","2335348","5356102","79","66","12,875",FALSE,1,0,0,1
"126","11/07/2022","08:00 PM","Wichita St.","Central Ark.","2335349","5356082","79","55","6,954",FALSE,1,0,0,1
"127","11/07/2022","08:00 PM","Bradley","Wis.-Parkside","2335353","5355848","93","59","3,761",FALSE,1,0,0,0
"128","11/07/2022","08:00 PM","Northwestern","Chicago St.","2335360","5355863","85","54","2,676",FALSE,1,0,0,1
"129","11/07/2022","08:00 PM","Saint Louis","Murray St.","2335362","5356087","91","68","7,253",FALSE,1,0,0,1
"130","11/07/2022","08:00 PM","Abilene Christian","Jackson St.","2335371","5355871","65","56","2,489",FALSE,1,0,0,1
"131","11/07/2022","08:00 PM","McNeese","Champion Chris.","2335373","5355792","110","54","1,581",FALSE,1,0,NA,NA
"132","11/07/2022","08:00 PM","Auburn","George Mason","2335232","5356883","70","52","9,121",FALSE,1,0,0,1
"133","11/07/2022","08:00 PM","Loyola Chicago","Fairleigh Dickinson","2335236","5355891","88","82","3,609",FALSE,1,0,0,1
"134","11/07/2022","08:00 PM","Vanderbilt","Memphis","2335238","5355866","67","76","10,380",FALSE,0,1,1,0
"135","11/07/2022","08:00 PM","Illinois St.","Western Ill.","2335239","5355884","68","71","4,133",FALSE,0,1,1,0
"136","11/07/2022","08:00 PM","UTSA","Trinity","2335242","5355846","74","47","930",FALSE,1,0,0,0
"137","11/07/2022","08:00 PM","Missouri","Southern Ind.","2335243","5356074","97","91","10,723",FALSE,1,0,0,1
"138","11/07/2022","08:00 PM","Kansas City","Lincoln","2335244","5355888","56","59","722",FALSE,0,1,0,0
"139","11/07/2022","08:00 PM","Arkansas St.","Harding","2335251","5378685","86","55","3,092",FALSE,1,0,0,0
"140","11/07/2022","08:00 PM","Texas A&M","ULM","2335254","5355924","87","54","6,262",FALSE,1,0,0,1
"141","11/07/2022","08:30 PM","UIW","North Dakota","2335407","5364022","57","65","515",FALSE,0,1,1,0
"142","11/07/2022","08:30 PM","Southeastern La.","Loyola","2335404","5355868","90","72","744",FALSE,1,0,NA,NA
"143","11/07/2022","08:30 PM","Tulane","UMBC","2335395","5355901","89","67","885",FALSE,1,0,0,1
"144","11/07/2022","08:30 PM","Wisconsin","South Dakota","2335390","5378410","85","59","14,349",FALSE,1,0,0,1
"145","11/07/2022","08:30 PM","Creighton","St. Thomas","2335389","5355885","72","60","17,098",FALSE,1,0,0,1
"146","11/07/2022","08:30 PM","Colorado","UC Riverside","2335307","5355913","82","66","5,388",FALSE,1,0,0,1
"147","11/07/2022","08:30 PM","SMU","Tex. A&M-Commerce","2335384","5355948","77","60","3,276",FALSE,1,0,0,1
"148","11/07/2022","08:30 PM","UNI","Wartburg","2335383","5355887","105","49","3,331",FALSE,1,0,0,0
"149","11/07/2022","08:30 PM","Alabama","Longwood","2335274","5355909","75","54","10,472",FALSE,1,0,0,1
"150","11/07/2022","08:30 PM","Marquette","Radford","2335386","5355911","79","69","12,393",FALSE,1,0,0,1
"151","11/07/2022","08:30 PM","Miami","Evansville","2335235","5355915","74","78","2,018",FALSE,0,1,1,0
"152","11/07/2022","08:45 PM","North Ala.","Oakwood","2335410","5355781","108","51","739",FALSE,1,0,NA,NA
"153","11/07/2022","09:00 PM","Gonzaga","North Florida","2335233","5356228","104","63","6,000",FALSE,1,0,0,1
"154","11/07/2022","09:00 PM","Minnesota","Western Mich.","2335267","5355925","61","60","8,119",FALSE,1,0,0,1
"155","11/07/2022","09:00 PM","North Carolina","UNCW","2335425","5355970","69","56","19,744",FALSE,1,0,0,1
"156","11/07/2022","09:00 PM","New Mexico St.","N.M. Highlands","2335270","5356012","101","52","5,178",FALSE,1,0,0,0
"157","11/07/2022","09:00 PM","Wyoming","Colo. Christian","2335280","5355940","102","69","4,464",FALSE,1,0,0,0
"158","11/07/2022","09:00 PM","BYU","Idaho St.","2335315","5355961","60","56","13,972",FALSE,1,0,0,1
"159","11/07/2022","09:00 PM","Grand Canyon","Montana St.","2335335","5355974","60","54","7,171",FALSE,1,0,0,1
"160","11/07/2022","09:00 PM","Colorado St.","Gardner-Webb","2335354","5363564","65","63","4,435",FALSE,1,0,0,1
"161","11/07/2022","09:00 PM","New Mexico","Southern Utah","2335368","5355957","89","81","8,181",FALSE,1,0,0,1
"162","11/07/2022","09:00 PM","Utah St.","Utah Valley","2335255","5357322","75","58","7,430",FALSE,1,0,0,1
"163","11/07/2022","09:00 PM","Texas","UTEP","2335264","5357014","72","57","11,313",FALSE,1,0,0,1
"164","11/07/2022","09:00 PM","Virginia Tech","Delaware St.","2335426","5356150","95","57","7,899",FALSE,1,0,0,1
"165","11/07/2022","09:00 PM","Oklahoma St.","UT Arlington","2335268","5357279","77","66","5,324",FALSE,1,0,0,1
"166","11/07/2022","09:00 PM","Ole Miss","Alcorn","2335277","5356000","73","58","5,990",FALSE,1,0,0,1
"167","11/07/2022","09:00 PM","Jacksonville St.","Shorter","2335278","5355938","111","48","2,467",FALSE,1,0,0,0
"168","11/07/2022","09:00 PM","SFA","LeTourneau","2335285","5355994","93","40","2,610",FALSE,1,0,0,0
"169","11/07/2022","09:00 PM","Louisiana Tech","Mississippi Col.","2335304","5356321","78","61","2,567",FALSE,1,0,0,0
"170","11/07/2022","09:00 PM","Kansas St.","UTRGV","2335412","5355956","93","59","7,635",FALSE,1,0,0,1
"171","11/07/2022","09:00 PM","Texas Tech","Northwestern St.","2335421","5356249","73","49","15,098",FALSE,1,0,0,1
"172","11/07/2022","09:00 PM","Illinois","Eastern Ill.","2335248","5358826","87","57","14,543",FALSE,1,0,0,1
"173","11/07/2022","09:00 PM","Tennessee St.","Fisk","2350775","5357280","85","75","8,967",FALSE,1,0,NA,NA
"174","11/07/2022","09:00 PM","Virginia","N.C. Central","2335424","5355953","73","61","13,238",FALSE,1,0,0,1
"175","11/07/2022","09:30 PM","Arizona","Nicholls","2335350","5356001","117","75","12,635",FALSE,1,0,0,1
"176","11/07/2022","09:30 PM","Southern California","FGCU","2335306","5355978","61","74","2,355",FALSE,0,1,1,0
"177","11/07/2022","10:00 PM","Nevada","Utah Tech","2335266","5356014","84","71","5,407",FALSE,1,0,0,1
"178","11/07/2022","10:00 PM","San Francisco","Texas Southern","2335275","5356095","90","77","1,730",FALSE,1,0,0,1
"179","11/07/2022","10:00 PM","San Diego St.","Cal St. Fullerton","2335249","5355985","80","57","11,934",FALSE,1,0,0,1
"180","11/07/2022","10:00 PM","Fresno St.","Fresno Pacific","2335381","5356023","69","56","3,675",FALSE,1,0,0,0
"181","11/07/2022","10:00 PM","Oregon","Florida A&M","2335289","5355992","80","45","5,897",FALSE,1,0,0,1
"182","11/07/2022","10:00 PM","UC Irvine","Chapman","2335313","5374600","96","50","3,046",FALSE,1,0,0,0
"183","11/07/2022","10:00 PM","Saint Mary's","Oral Roberts","2335318","5356302","78","70","3,219",FALSE,1,0,0,1
"184","11/07/2022","10:00 PM","CSUN","La Sierra","2335341","5355980","90","55","650",FALSE,1,0,NA,NA
"185","11/07/2022","10:00 PM","Pepperdine","Rice","2335344","5356006","106","67","1,258",FALSE,1,0,0,1
"186","11/07/2022","10:00 PM","Santa Clara","Eastern Wash.","2335351","5355991","84","72","1,655",FALSE,1,0,0,1
"187","11/07/2022","10:00 PM","UC San Diego","Seattle U","2335359","5356017","71","85","1,386",FALSE,0,1,1,0
"188","11/07/2022","10:00 PM","LMU","LIFE Pacific","2335361","5356007","99","49","1,112",FALSE,1,0,NA,NA
"189","11/07/2022","10:00 PM","UC Santa Barbara","San Fran. St.","2335365","5360388","75","59","3,174",FALSE,1,0,0,0
"190","11/07/2022","10:00 PM","Cal Poly","Bethesda","2335374","5356195","94","59","1,156",FALSE,1,0,NA,NA
"191","11/07/2022","10:00 PM","CSU Bakersfield","San Diego Christian","2335379","5356011","68","35","1,158",FALSE,1,0,NA,NA
"192","11/07/2022","10:00 PM","California Baptist","Long Beach St.","2335380","5355983","64","79","4,466",FALSE,0,1,1,0
"193","11/07/2022","10:15 PM","UNLV","Southern U.","2335382","5356038","66","56","5,039",FALSE,1,0,0,1
"194","11/07/2022","10:30 PM","Portland","Lewis & Clark","2335388","5356071","89","62","931",FALSE,1,0,0,0
"195","11/07/2022","10:30 PM","San Diego","Sonoma St.","2335409","5356025","81","59","919",FALSE,1,0,0,0
"196","11/07/2022","11:00 PM","California","UC Davis","2335411","5356081","65","75","3,128",FALSE,0,1,1,0
"197","11/07/2022","11:00 PM","Utah","LIU","2335292","5356052","89","48","5,878",FALSE,1,0,0,1
"198","11/07/2022","11:00 PM","Washington","Weber St.","2335417","5356079","69","52","6,445",FALSE,1,0,0,1
"199","11/07/2022","11:30 PM","UCLA","Sacramento St.","2335423","5356147","76","50","6,096",FALSE,1,0,0,1
"200","11/08/2022","12:00 AM","Oregon St.","Tulsa","2335253","5356137","73","70","3,320",FALSE,1,0,0,1
"201","11/08/2022","05:00 PM","Immaculata","UAlbany","2335435","5370436","47","74","491",FALSE,0,0,1,1
"202","11/08/2022","06:30 PM","Providence","Rider","2335448","5356488","66","65","11,018",FALSE,1,0,0,1
"203","11/08/2022","06:30 PM","Purdue","Milwaukee","2335449","5356668","84","53","14,876",FALSE,1,0,1,1
"204","11/08/2022","07:00 PM","South Carolina","South Carolina St.","2335429","5363982","80","77","12,012",FALSE,1,0,0,1
"205","11/08/2022","07:00 PM","East Carolina","Mercer","2335478","5356542","77","75","4,610",FALSE,1,0,0,1
"206","11/08/2022","07:00 PM","Hartford","Sacred Heart","2335510","5356491","70","77","840",FALSE,0,1,1,0
"207","11/08/2022","07:00 PM","Detroit Mercy","Rochester Univ.","2335502","5356651","93","65","1,735",FALSE,1,0,NA,NA
"208","11/08/2022","07:00 PM","Duquesne","Montana","2335506","5356871","91","63","2,157",FALSE,1,0,0,1
"209","11/08/2022","08:30 PM","Georgetown","Coppin St.","2335536","5356800","99","89","7,125",FALSE,1,0,0,2
"210","11/08/2022","10:00 PM","San Jose St.","Ga. Southern","2335490","5356660","63","48","2,241",FALSE,1,0,0,1
"211","11/09/2022","07:00 PM","Prairie View","North American","2335539","5357010","95","68","734",FALSE,2,0,NA,NA
"212","11/09/2022","07:00 PM","Western Ill.","Rockford","2335548","5356988","113","56","641",FALSE,2,0,0,0
"213","11/09/2022","07:00 PM","Howard","Dist. Columbia","2335590","5357020","87","74","1,283",FALSE,1,1,0,0
"214","11/09/2022","07:00 PM","Wright St.","Davidson","2335589","5357018","97","102","3,784",FALSE,0,1,2,0
"215","11/09/2022","07:00 PM","Youngstown St.","UT Martin","2335579","5357201","90","72","1,753",FALSE,2,0,0,2
"216","11/09/2022","07:00 PM","Marist","American","2335572","5356979","73","69","1,155",FALSE,1,0,0,1
"217","11/09/2022","07:00 PM","Robert Morris","Pitt.-Greensburg","2335561","5356951","84","49","813",FALSE,1,1,1,1
"218","11/09/2022","07:00 PM","Norfolk St.","Cairn","2335560","5357000","87","59","1,389",FALSE,2,0,0,0
"219","11/09/2022","07:00 PM","James Madison","Hampton","2335545","5357005","106","58","3,768",FALSE,2,0,0,1
"220","11/09/2022","07:00 PM","Winthrop","Piedmont","2335544","5357034","78","56","875",FALSE,1,1,0,1
"221","11/09/2022","07:00 PM","Fairleigh Dickinson","Mercy","2335540","5357718","106","66","335",FALSE,1,1,0,0
"222","11/09/2022","08:00 PM","Missouri St.","Missouri S&T","2335556","5357019","82","47","3,008",FALSE,1,0,0,0
"223","11/09/2022","08:00 PM","South Dakota","Lipscomb","2335586","5357049","85","77","1,984",FALSE,1,1,0,1
"224","11/09/2022","08:00 PM","Utah Valley","Western Colo.","2335550","5357027","91","64","1,449",FALSE,1,1,0,0
"225","11/09/2022","08:00 PM","Seton Hall","Monmouth","2335599","5357052","79","52","8,626",FALSE,1,0,0,1
"226","11/09/2022","08:00 PM","Drake","IUPUI","2335541","5357047","80","48","2,845",FALSE,1,0,0,2
"227","11/09/2022","08:00 PM","LSU","Kansas City","2335542","5357054","74","63","9,338",FALSE,1,0,0,2
"228","11/09/2022","08:00 PM","Ark.-Pine Bluff","Champion Chris.","2335543","5357029","87","55","1,734",FALSE,1,1,NA,NA
"229","11/09/2022","08:00 PM","South Alabama","Mobile","2335577","5357024","97","59","2,019",FALSE,1,0,NA,NA
"230","11/09/2022","09:00 PM","Boise St.","South Dakota St.","2335538","5357083","66","68","9,796",FALSE,0,1,1,1
"231","11/09/2022","09:00 PM","UC Davis","Cal Maritime","2335551","5357165","90","67","698",FALSE,2,0,NA,NA
"232","11/09/2022","09:00 PM","Grand Canyon","San Diego Christian","2335565","5357072","101","50","6,891",FALSE,2,0,NA,NA
"233","11/09/2022","09:00 PM","Louisville","Bellarmine","2335600","5357261","66","67","14,865",FALSE,0,1,1,0
"234","11/09/2022","10:00 PM","San Diego","FGCU","2335591","5357096","79","73","956",FALSE,2,0,1,1
"235","11/09/2022","10:00 PM","Seattle U","Puget Sound","2335571","5357095","106","55","896",FALSE,2,0,0,0
"236","11/09/2022","10:30 PM","Portland","Florida A&M","2335595","5357099","91","54","1,107",FALSE,2,0,0,2
"237","11/10/2022","12:00 PM","Queens","Clinton","2335621","5357203","99","65","813",FALSE,2,0,NA,NA
